[INFO] [1784027776.467083608] [global_localization]: Waiting for global map...
[INFO] [1784027776.472805260] [global_localization]: Loading map: /home/gsing/2026Gsing/2026_Gsing-second_ROS/map/PCD20.pcd, voxel_size=0.01
[INFO] [1784027777.107214043] [global_localization]: Map loaded: raw=368664 pts
[INFO] [1784027778.504866494] [global_localization]: Map downsampled: 103490 pts
[INFO] [1784027778.513341461] [global_localization]: Global map received.
[INFO] [1784027779.126059105] [global_localization]: Waiting for initial pose...
[INFO] [1784027779.597482012] [global_localization]: Waiting for initial pose...
[INFO] [1784027780.088363588] [global_localization]: Waiting for initial pose...
[INFO] [1784027780.602150182] [global_localization]: Waiting for initial pose...
[INFO] [1784027781.088184992] [global_localization]: Waiting for initial pose...
[INFO] [1784027781.588521925] [global_localization]: Waiting for initial pose...
[INFO] [1784027782.085636318] [global_localization]: Waiting for initial pose...
[INFO] [1784027782.608883244] [global_localization]: Waiting for initial pose...
[INFO] [1784027783.086216814] [global_localization]: Waiting for initial pose...
[INFO] [1784027783.592326682] [global_localization]: Waiting for initial pose...
[INFO] [1784027784.097259751] [global_localization]: Waiting for initial pose...
[INFO] [1784027784.632520298] [global_localization]: Waiting for initial pose...
[INFO] [1784027785.085910341] [global_localization]: Waiting for initial pose...
[INFO] [1784027785.598913222] [global_localization]: Waiting for initial pose...
[INFO] [1784027786.088288008] [global_localization]: Waiting for initial pose...
[INFO] [1784027786.586395626] [global_localization]: Waiting for initial pose...
[INFO] [1784027787.090821472] [global_localization]: Waiting for initial pose...
[INFO] [1784027787.589251750] [global_localization]: Waiting for initial pose...
[INFO] [1784027788.086089958] [global_localization]: Waiting for initial pose...
[INFO] [1784027788.587720819] [global_localization]: Waiting for initial pose...
[INFO] [1784027789.090880854] [global_localization]: Waiting for initial pose...
[INFO] [1784027789.587565454] [global_localization]: Waiting for initial pose...
[INFO] [1784027790.088130217] [global_localization]: Waiting for initial pose...
[INFO] [1784027790.587125543] [global_localization]: Waiting for initial pose...
[INFO] [1784027791.087529255] [global_localization]: Waiting for initial pose...
[INFO] [1784027791.588974161] [global_localization]: Waiting for initial pose...
[INFO] [1784027792.085992646] [global_localization]: Waiting for initial pose...
[INFO] [1784027792.588090285] [global_localization]: Waiting for initial pose...
[INFO] [1784027793.090353317] [global_localization]: Waiting for initial pose...
[INFO] [1784027793.585627140] [global_localization]: Waiting for initial pose...
[INFO] [1784027794.102336234] [global_localization]: Waiting for initial pose...
[INFO] [1784027794.586223718] [global_localization]: Waiting for initial pose...
[INFO] [1784027795.086614722] [global_localization]: Waiting for initial pose...
[INFO] [1784027795.585538907] [global_localization]: Waiting for initial pose...
[INFO] [1784027796.088096695] [global_localization]: Waiting for initial pose...
[INFO] [1784027796.596105645] [global_localization]: Waiting for initial pose...
[INFO] [1784027797.089517336] [global_localization]: Waiting for initial pose...
[INFO] [1784027797.590867767] [global_localization]: Waiting for initial pose...
[INFO] [1784027798.085289235] [global_localization]: Waiting for initial pose...
[INFO] [1784027798.590449168] [global_localization]: Waiting for initial pose...
[INFO] [1784027799.086283907] [global_localization]: Waiting for initial pose...
[INFO] [1784027799.585544591] [global_localization]: Waiting for initial pose...
[INFO] [1784027800.087511087] [global_localization]: Waiting for initial pose...
[INFO] [1784027800.585726414] [global_localization]: Waiting for initial pose...
[INFO] [1784027801.087682746] [global_localization]: Waiting for initial pose...
[INFO] [1784027801.585530803] [global_localization]: Waiting for initial pose...
[INFO] [1784027802.087165214] [global_localization]: Waiting for initial pose...
[INFO] [1784027802.586201555] [global_localization]: Waiting for initial pose...
[INFO] [1784027803.087547030] [global_localization]: Waiting for initial pose...
[INFO] [1784027803.610269723] [global_localization]: Waiting for initial pose...
[INFO] [1784027804.091116740] [global_localization]: Waiting for initial pose...
[INFO] [1784027804.585879627] [global_localization]: Waiting for initial pose...
[INFO] [1784027805.086325805] [global_localization]: Waiting for initial pose...
[INFO] [1784027805.617869639] [global_localization]: Waiting for initial pose...
[INFO] [1784027806.116299543] [global_localization]: Waiting for initial pose...
[INFO] [1784027806.588286207] [global_localization]: Waiting for initial pose...
[INFO] [1784027807.091049887] [global_localization]: Waiting for initial pose...
[INFO] [1784027807.602642454] [global_localization]: Waiting for initial pose...
[INFO] [1784027808.085551505] [global_localization]: Waiting for initial pose...
[INFO] [1784027808.588980083] [global_localization]: Waiting for initial pose...
[INFO] [1784027809.091726073] [global_localization]: Waiting for initial pose...
